TIME_PERIOD#es,TIME_PERIOD_CODE,UNIVERSIDADES#es,UNIVERSIDADES_CODE,SEXO#es,SEXO_CODE,PROCEDIMIENTO_ACCESO#es,PROCEDIMIENTO_ACCESO_CODE,CONVOCATORIA#es,CONVOCATORIA_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,443,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,833,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,453,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,380,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,672,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,384,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,288,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,647,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,358,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,289,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,619,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,345,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,274,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,510,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,268,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,242,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,499,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,233,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,266,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,523,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,218,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,305,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 25 años,PAU_GT25,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,10368,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4282,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6086,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,10785,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4644,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6141,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,10459,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4357,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6102,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,10536,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4424,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6112,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,10618,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4509,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6109,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,11335,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4765,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6570,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,11646,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4968,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6678,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,11647,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,4777,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Aprobados,APROBADOS,6870,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,10810,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,4478,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,6332,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,11287,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,4847,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,6440,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,10935,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,4592,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,6343,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,11427,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,4832,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,6595,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,11576,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Pruebas de acceso genérica (PAU genérica),PAU_GENERICA,Total,_T,Presentados,PRESENTADOS,4946,,,,
